id_viewed;race_viewed;channel_viewed;unique_social_media_handles;province_viewed;gender_viewed;age_viewed;most_viewed_channel;duration_time
1;black;1;1;Gauteng;male;22;Channel O;2025-11-18T01:13:57.000Z
1;black;1;1;Eastern Cape;male;25;Trace TV;2025-11-18T01:13:51.000Z
1;black;1;1;Gauteng;female;43;Channel O;2025-11-18T01:13:36.000Z
1;indian_asian;1;1;Gauteng;male;31;Supersport Live Events;2025-11-18T01:13:32.000Z
1;black;1;1;Mpumalanga;female;23;Trace TV;2025-11-18T01:13:00.000Z
1;black;1;1;Gauteng;male;30;Channel O;2025-11-18T01:12:57.000Z
1;indian_asian;1;1;Mpumalanga;male;33;Supersport Live Events;2025-11-18T01:12:46.000Z
1;black;1;1;Gauteng;male;40;ICC Cricket World Cup 2011;2025-11-18T01:12:46.000Z
1;coloured;1;1;Eastern Cape;male;29;Supersport Live Events;2025-11-18T01:12:34.000Z
1;black;1;1;Gauteng;male;38;Trace TV;2025-11-18T01:12:18.000Z
1;black;1;1;Gauteng;male;25;Trace TV;2025-11-18T01:12:18.000Z
1;indian_asian;1;1;Gauteng;male;22;ICC Cricket World Cup 2011;2025-11-18T01:11:22.000Z
1;indian_asian;1;1;Western Cape;male;41;Supersport Live Events;2025-11-18T01:11:12.000Z
1;black;1;1;Gauteng;male;27;Channel O;2025-11-18T01:11:06.000Z
1;white;1;1;Gauteng;male;33;ICC Cricket World Cup 2011;2025-11-18T01:10:52.000Z
1;black;1;1;Gauteng;male;45;Supersport Live Events;2025-11-18T01:10:46.000Z
1;indian_asian;1;1;Limpopo;male;24;ICC Cricket World Cup 2011;2025-11-18T01:10:42.000Z
1;black;1;1;Gauteng;female;27;Trace TV;2025-11-18T01:10:21.000Z
1;black;1;1;Gauteng;male;30;Channel O;2025-11-18T01:09:51.000Z
1;black;1;1;Gauteng;male;27;ICC Cricket World Cup 2011;2025-11-18T01:09:40.000Z
1;indian_asian;1;1;Gauteng;male;34;CNN;2025-11-18T01:09:30.000Z
1;indian_asian;1;1;Free State;male;26;ICC Cricket World Cup 2011;2025-11-18T01:09:12.000Z
1;indian_asian;1;1;Gauteng;male;34;ICC Cricket World Cup 2011;2025-11-18T01:09:02.000Z
1;black;1;1;Eastern Cape;female;15;Channel O;2025-11-18T01:08:42.000Z
1;indian_asian;1;1;Limpopo;male;39;Supersport Live Events;2025-11-18T01:08:28.000Z
1;black;1;1;Kwazulu Natal;female;35;Channel O;2025-11-18T01:08:27.000Z
1;black;1;1;Free State;male;46;Channel O;2025-11-18T01:08:18.000Z
1;indian_asian;1;1;Gauteng;male;22;ICC Cricket World Cup 2011;2025-11-18T01:08:18.000Z
1;indian_asian;1;1;Gauteng;male;39;ICC Cricket World Cup 2011;2025-11-18T01:08:08.000Z
1;coloured;1;1;Western Cape;male;24;Trace TV;2025-11-18T01:07:57.000Z
1;indian_asian;1;1;Gauteng;male;48;ICC Cricket World Cup 2011;2025-11-18T01:07:46.000Z
1;white;1;1;Gauteng;male;37;Supersport Live Events;2025-11-18T01:07:42.000Z
1;indian_asian;1;1;Kwazulu Natal;male;51;Trace TV;2025-11-18T01:07:30.000Z
1;None;1;1;Gauteng;male;46;ICC Cricket World Cup 2011;2025-11-18T01:07:12.000Z
1;other;1;1;Western Cape;male;37;ICC Cricket World Cup 2011;2025-11-18T01:07:00.000Z
1;black;1;1;Free State;male;29;Trace TV;2025-11-18T01:06:57.000Z
1;white;1;1;Mpumalanga;male;26;ICC Cricket World Cup 2011;2025-11-18T01:06:36.000Z
1;indian_asian;1;1;Mpumalanga;male;28;ICC Cricket World Cup 2011;2025-11-18T01:06:24.000Z
1;None;1;1;None;None;0;Channel O;2025-11-18T01:06:21.000Z
1;black;1;1;Northern Cape;female;36;Trace TV;2025-11-18T01:06:03.000Z
1;black;1;1;Kwazulu Natal;male;57;Supersport Live Events;2025-11-18T01:05:54.000Z
1;coloured;1;1;Kwazulu Natal;male;35;Supersport Live Events;2025-11-18T01:05:38.000Z
1;white;1;1;Western Cape;male;25;Cartoon Network;2025-11-18T01:05:37.000Z
1;white;1;1;Kwazulu Natal;male;37;Supersport Live Events;2025-11-18T01:05:14.000Z
1;coloured;1;1;Eastern Cape;male;28;Supersport Live Events;2025-11-18T01:05:12.000Z
1;white;1;1;Western Cape;male;44;Boomerang;2025-11-18T01:05:04.000Z
1;black;1;1;Gauteng;male;33;CNN;2025-11-18T01:04:59.000Z
1;None;1;1;None;None;0;Cartoon Network;2025-11-18T01:04:58.000Z
1;coloured;1;1;Kwazulu Natal;male;44;Boomerang;2025-11-18T01:04:56.000Z
1;black;1;1;Kwazulu Natal;male;45;Supersport Live Events;2025-11-18T01:04:54.000Z
1;indian_asian;1;1;Kwazulu Natal;male;30;ICC Cricket World Cup 2011;2025-11-18T01:04:46.000Z
1;black;1;1;Kwazulu Natal;male;40;Boomerang;2025-11-18T01:04:43.000Z
1;white;1;1;Gauteng;male;24;Supersport Live Events;2025-11-18T01:04:38.000Z
1;indian_asian;1;1;Gauteng;male;32;ICC Cricket World Cup 2011;2025-11-18T01:04:12.000Z
1;black;1;1;Eastern Cape;male;45;CNN;2025-11-18T01:04:07.000Z
1;black;1;1;North West;male;18;Channel O;2025-11-18T01:04:03.000Z
1;black;1;1;Gauteng;male;37;Channel O;2025-11-18T01:04:03.000Z
1;None;1;1;Mpumalanga;male;46;CNN;2025-11-18T01:03:55.000Z
1;white;1;1;Gauteng;male;30;Supersport Live Events;2025-11-18T01:03:48.000Z
1;None;1;1;Mpumalanga;male;46;CNN;2025-11-18T01:03:47.000Z
1;black;1;1;Gauteng;female;42;Channel O;2025-11-18T01:03:12.000Z
1;black;1;1;Mpumalanga;male;33;Trace TV;2025-11-18T01:03:06.000Z
1;black;1;1;Northern Cape;female;39;Cartoon Network;2025-11-18T01:03:02.000Z
1;black;1;1;Gauteng;male;42;Channel O;2025-11-18T01:03:00.000Z
1;black;1;1;Mpumalanga;male;22;Supersport Live Events;2025-11-18T01:02:48.000Z
1;coloured;1;1;Gauteng;male;40;Cartoon Network;2025-11-18T01:02:44.000Z
1;black;1;1;Western Cape;male;34;CNN;2025-11-18T01:02:40.000Z
1;black;1;1;Gauteng;male;34;Channel O;2025-11-18T01:02:36.000Z
1;None;1;1;Mpumalanga;male;46;CNN;2025-11-18T01:02:33.000Z
1;indian_asian;1;1;Gauteng;male;30;ICC Cricket World Cup 2011;2025-11-18T01:02:30.000Z
1;indian_asian;1;1;Limpopo;male;29;Supersport Live Events;2025-11-18T01:02:28.000Z
1;None;1;1;Western Cape;male;43;Supersport Live Events;2025-11-18T01:02:10.000Z
1;white;1;1;Gauteng;male;56;ICC Cricket World Cup 2011;2025-11-18T01:02:06.000Z
1;black;1;1;Gauteng;male;35;CNN;2025-11-18T01:02:02.000Z
1;black;1;1;Gauteng;male;31;Cartoon Network;2025-11-18T01:01:47.000Z
1;indian_asian;1;1;Gauteng;male;25;ICC Cricket World Cup 2011;2025-11-18T01:01:38.000Z
1;black;1;1;Eastern Cape;female;47;Cartoon Network;2025-11-18T01:01:18.000Z
1;indian_asian;1;1;Kwazulu Natal;male;35;Supersport Live Events;2025-11-18T01:01:08.000Z
1;None;1;1;Mpumalanga;male;46;CNN;2025-11-18T01:01:02.000Z
1;black;1;1;Gauteng;female;27;Trace TV;2025-11-18T01:01:00.000Z
1;None;1;1;Western Cape;male;36;ICC Cricket World Cup 2011;2025-11-18T01:00:54.000Z
1;black;1;1;Gauteng;male;35;Trace TV;2025-11-18T01:00:48.000Z
1;black;1;1;Mpumalanga;male;26;Cartoon Network;2025-11-18T01:00:33.000Z
1;white;1;1;Eastern Cape;male;40;Supersport Live Events;2025-11-18T01:00:32.000Z
1;coloured;1;1;Western Cape;male;27;Channel O;2025-11-18T01:00:30.000Z
1;None;1;1;Western Cape;male;24;Boomerang;2025-11-18T01:00:14.000Z
1;indian_asian;1;1;Gauteng;male;28;ICC Cricket World Cup 2011;2025-11-18T01:00:12.000Z
1;coloured;1;1;Western Cape;male;27;Supersport Live Events;2025-11-18T01:00:10.000Z
1;black;1;1;Kwazulu Natal;male;45;SuperSport Blitz;2025-11-18T01:00:06.000Z
1;indian_asian;1;1;Mpumalanga;male;21;Supersport Live Events;2025-11-18T01:00:02.000Z
1;coloured;1;1;Western Cape;male;25;Trace TV;2025-11-18T00:59:54.000Z
1;coloured;1;1;Western Cape;male;31;Supersport Live Events;2025-11-18T00:59:42.000Z
1;None;1;1;Gauteng;male;48;Supersport Live Events;2025-11-18T00:59:40.000Z
1;coloured;1;1;Western Cape;male;35;Trace TV;2025-11-18T00:59:36.000Z
1;black;1;1;Kwazulu Natal;male;32;Channel O;2025-11-18T00:59:27.000Z
1;indian_asian;1;1;Gauteng;male;26;ICC Cricket World Cup 2011;2025-11-18T00:59:24.000Z
1;coloured;1;1;Western Cape;male;36;Supersport Live Events;2025-11-18T00:59:14.000Z
1;indian_asian;1;1;Gauteng;male;28;Supersport Live Events;2025-11-18T00:59:14.000Z
1;indian_asian;1;1;Gauteng;male;32;ICC Cricket World Cup 2011;2025-11-18T00:59:14.000Z
1;coloured;1;1;Western Cape;male;47;Cartoon Network;2025-11-18T00:59:07.000Z
1;black;1;1;Gauteng;male;19;Trace TV;2025-11-18T00:59:00.000Z
1;None;1;1;Gauteng;male;34;ICC Cricket World Cup 2011;2025-11-18T00:58:56.000Z
1;indian_asian;1;1;Gauteng;male;34;ICC Cricket World Cup 2011;2025-11-18T00:58:50.000Z
1;black;1;1;Mpumalanga;male;49;Cartoon Network;2025-11-18T00:58:45.000Z
1;indian_asian;1;1;Gauteng;male;30;ICC Cricket World Cup 2011;2025-11-18T00:58:36.000Z
1;coloured;1;1;Western Cape;male;39;Trace TV;2025-11-18T00:58:36.000Z
1;indian_asian;1;1;Limpopo;male;32;Supersport Live Events;2025-11-18T00:58:34.000Z
1;coloured;1;1;Western Cape;male;48;Supersport Live Events;2025-11-18T00:58:30.000Z
1;coloured;1;1;Western Cape;male;37;SuperSport Blitz;2025-11-18T00:58:22.000Z
1;coloured;1;1;Gauteng;male;20;ICC Cricket World Cup 2011;2025-11-18T00:58:02.000Z
1;black;1;1;Mpumalanga;male;22;Trace TV;2025-11-18T00:57:54.000Z
1;indian_asian;1;1;Gauteng;male;28;ICC Cricket World Cup 2011;2025-11-18T00:57:46.000Z
1;other;1;1;Western Cape;male;37;ICC Cricket World Cup 2011;2025-11-18T00:57:34.000Z
1;black;1;1;Eastern Cape;male;47;Channel O;2025-11-18T00:57:27.000Z
1;white;1;1;Gauteng;male;29;Cartoon Network;2025-11-18T00:57:05.000Z
1;white;1;1;Kwazulu Natal;male;38;Cartoon Network;2025-11-18T00:56:49.000Z
1;indian_asian;1;1;Limpopo;male;37;ICC Cricket World Cup 2011;2025-11-18T00:56:48.000Z
1;None;1;1;Western Cape;male;43;Supersport Live Events;2025-11-18T00:56:42.000Z
1;black;1;1;Gauteng;male;39;Africa Magic;2025-11-18T00:56:39.000Z
1;black;1;1;Gauteng;male;32;Trace TV;2025-11-18T00:56:33.000Z
1;indian_asian;1;1;Limpopo;male;49;ICC Cricket World Cup 2011;2025-11-18T00:56:14.000Z
1;indian_asian;1;1;Gauteng;male;43;ICC Cricket World Cup 2011;2025-11-18T00:56:14.000Z
1;black;1;1;Gauteng;male;51;Channel O;2025-11-18T00:56:12.000Z
1;black;1;1;Gauteng;male;18;Supersport Live Events;2025-11-18T00:55:44.000Z
1;indian_asian;1;1;Kwazulu Natal;female;29;Cartoon Network;2025-11-18T00:55:44.000Z
1;black;1;1;Gauteng;male;36;Trace TV;2025-11-18T00:55:33.000Z
1;white;1;1;Mpumalanga;male;26;Supersport Live Events;2025-11-18T00:55:20.000Z
1;None;1;1;Western Cape;male;41;Supersport Live Events;2025-11-18T00:55:16.000Z
1;white;1;1;Gauteng;male;32;ICC Cricket World Cup 2011;2025-11-18T00:55:08.000Z
1;indian_asian;1;1;Limpopo;male;10;ICC Cricket World Cup 2011;2025-11-18T00:55:04.000Z
1;coloured;1;1;Limpopo;male;29;Trace TV;2025-11-18T00:55:00.000Z
1;coloured;1;1;Western Cape;male;31;Supersport Live Events;2025-11-18T00:54:48.000Z
1;None;1;1;None;None;0;ICC Cricket World Cup 2011;2025-11-18T00:54:48.000Z
1;black;1;1;Limpopo;male;31;Supersport Live Events;2025-11-18T00:54:36.000Z
1;black;1;1;Gauteng;male;29;Channel O;2025-11-18T00:54:30.000Z
1;indian_asian;1;1;Gauteng;female;30;ICC Cricket World Cup 2011;2025-11-18T00:54:24.000Z
1;other;1;1;Western Cape;male;24;ICC Cricket World Cup 2011;2025-11-18T00:54:16.000Z
1;white;1;1;Gauteng;male;51;ICC Cricket World Cup 2011;2025-11-18T00:54:02.000Z
1;None;1;1;Western Cape;male;26;ICC Cricket World Cup 2011;2025-11-18T00:53:50.000Z
1;coloured;1;1;Western Cape;male;38;ICC Cricket World Cup 2011;2025-11-18T00:53:46.000Z
1;black;1;1;Eastern Cape;male;63;Supersport Live Events;2025-11-18T00:53:38.000Z
1;black;1;1;Gauteng;male;28;Trace TV;2025-11-18T00:53:36.000Z
1;white;1;1;Gauteng;male;40;Supersport Live Events;2025-11-18T00:53:34.000Z
1;white;1;1;Mpumalanga;male;26;Supersport Live Events;2025-11-18T00:53:16.000Z
1;indian_asian;1;1;Limpopo;male;27;ICC Cricket World Cup 2011;2025-11-18T00:53:08.000Z
1;white;1;1;Gauteng;male;51;E! Entertainment;2025-11-18T00:53:02.000Z
1;black;1;1;Gauteng;male;22;Trace TV;2025-11-18T00:53:00.000Z
1;coloured;1;1;Western Cape;female;35;Africa Magic;2025-11-18T00:53:00.000Z
1;black;1;1;Gauteng;male;33;ICC Cricket World Cup 2011;2025-11-18T00:52:54.000Z
1;coloured;1;1;Western Cape;male;24;Channel O;2025-11-18T00:52:54.000Z
1;black;1;1;North West;male;24;Trace TV;2025-11-18T00:52:48.000Z
1;None;1;1;Gauteng;male;48;Supersport Live Events;2025-11-18T00:52:46.000Z
1;black;1;1;Gauteng;male;22;Channel O;2025-11-18T00:52:42.000Z
1;white;1;1;Gauteng;male;22;SuperSport Blitz;2025-11-18T00:52:36.000Z
1;white;1;1;Gauteng;male;36;CNN;2025-11-18T00:52:32.000Z
1;None;1;1;Western Cape;male;33;Supersport Live Events;2025-11-18T00:52:32.000Z
1;black;1;1;Gauteng;male;33;Channel O;2025-11-18T00:52:30.000Z
1;indian_asian;1;1;Gauteng;male;41;ICC Cricket World Cup 2011;2025-11-18T00:52:22.000Z
1;coloured;1;1;Western Cape;male;30;ICC Cricket World Cup 2011;2025-11-18T00:52:22.000Z
1;white;1;1;Western Cape;male;44;Supersport Live Events;2025-11-18T00:52:16.000Z
1;black;1;1;Kwazulu Natal;male;30;Channel O;2025-11-18T00:52:12.000Z
1;None;1;1;Mpumalanga;male;50;Channel O;2025-11-18T00:52:03.000Z
1;black;1;1;Western Cape;male;38;SuperSport Blitz;2025-11-18T00:51:58.000Z
1;black;1;1;Mpumalanga;male;25;Channel O;2025-11-18T00:51:54.000Z
1;black;1;1;Eastern Cape;male;23;Supersport Live Events;2025-11-18T00:51:50.000Z
1;coloured;1;1;Western Cape;male;35;Supersport Live Events;2025-11-18T00:51:48.000Z
1;black;1;1;North West;male;43;SuperSport Blitz;2025-11-18T00:51:46.000Z
1;black;1;1;Gauteng;male;34;CNN;2025-11-18T00:51:39.000Z
1;white;1;1;Western Cape;male;51;CNN;2025-11-18T00:51:08.000Z
1;black;1;1;Gauteng;male;27;Channel O;2025-11-18T00:51:06.000Z
1;indian_asian;1;1;Gauteng;male;27;Supersport Live Events;2025-11-18T00:51:04.000Z
1;black;1;1;Gauteng;male;37;Channel O;2025-11-18T00:51:03.000Z
1;black;1;1;Gauteng;male;27;Supersport Live Events;2025-11-18T00:50:58.000Z
1;indian_asian;1;1;Gauteng;male;32;ICC Cricket World Cup 2011;2025-11-18T00:50:36.000Z
1;black;1;1;Kwazulu Natal;male;31;Supersport Live Events;2025-11-18T00:50:32.000Z
1;black;1;1;Gauteng;male;49;ICC Cricket World Cup 2011;2025-11-18T00:50:26.000Z
1;white;1;1;Gauteng;male;46;ICC Cricket World Cup 2011;2025-11-18T00:50:26.000Z
1;indian_asian;1;1;Kwazulu Natal;male;34;Supersport Live Events;2025-11-18T00:50:26.000Z
1;indian_asian;1;1;Gauteng;male;32;Supersport Live Events;2025-11-18T00:50:18.000Z
1;indian_asian;1;1;Free State;male;26;ICC Cricket World Cup 2011;2025-11-18T00:50:18.000Z
1;black;1;1;Kwazulu Natal;male;39;Trace TV;2025-11-18T00:50:12.000Z
1;black;1;1;Gauteng;male;27;Channel O;2025-11-18T00:50:09.000Z
1;None;1;1;Western Cape;male;34;ICC Cricket World Cup 2011;2025-11-18T00:49:54.000Z
1;indian_asian;1;1;Gauteng;male;30;ICC Cricket World Cup 2011;2025-11-18T00:49:54.000Z
1;black;1;1;Mpumalanga;male;33;Channel O;2025-11-18T00:49:51.000Z
1;white;1;1;Gauteng;male;38;ICC Cricket World Cup 2011;2025-11-18T00:49:46.000Z
1;black;1;1;Western Cape;male;44;ICC Cricket World Cup 2011;2025-11-18T00:49:44.000Z
1;black;1;1;Mpumalanga;male;52;Boomerang;2025-11-18T00:49:27.000Z
1;black;1;1;Kwazulu Natal;male;32;Trace TV;2025-11-18T00:49:24.000Z
1;black;1;1;Gauteng;male;45;CNN;2025-11-18T00:49:21.000Z
1;None;1;1;Eastern Cape;female;11;Boomerang;2025-11-18T00:49:11.000Z
1;indian_asian;1;1;Gauteng;male;23;Supersport Live Events;2025-11-18T00:48:56.000Z
1;coloured;1;1;Western Cape;male;32;E! Entertainment;2025-11-18T00:48:50.000Z
1;white;1;1;Gauteng;male;32;Supersport Live Events;2025-11-18T00:48:50.000Z
1;coloured;1;1;Western Cape;male;33;Supersport Live Events;2025-11-18T00:48:46.000Z
1;None;1;1;Eastern Cape;male;33;Supersport Live Events;2025-11-18T00:48:38.000Z
1;indian_asian;1;1;Western Cape;male;28;Supersport Live Events;2025-11-18T00:48:30.000Z
1;black;1;1;Kwazulu Natal;female;35;Trace TV;2025-11-18T00:48:15.000Z
1;None;1;1;Kwazulu Natal;male;22;Cartoon Network;2025-11-18T00:48:09.000Z
1;black;1;1;Gauteng;male;21;Trace TV;2025-11-18T00:48:06.000Z
1;coloured;1;1;Western Cape;male;22;Trace TV;2025-11-18T00:47:54.000Z
1;indian_asian;1;1;Limpopo;male;29;ICC Cricket World Cup 2011;2025-11-18T00:47:54.000Z
1;white;1;1;Free State;male;41;ICC Cricket World Cup 2011;2025-11-18T00:47:52.000Z
1;None;1;1;None;None;0;SuperSport Blitz;2025-11-18T00:47:42.000Z
1;coloured;1;1;Gauteng;male;20;Supersport Live Events;2025-11-18T00:47:42.000Z
1;indian_asian;1;1;Kwazulu Natal;male;27;Channel O;2025-11-18T00:47:33.000Z
1;black;1;1;Gauteng;male;44;Channel O;2025-11-18T00:47:30.000Z
1;black;1;1;North West;male;25;Channel O;2025-11-18T00:47:24.000Z
1;black;1;1;Kwazulu Natal;male;31;Channel O;2025-11-18T00:47:18.000Z
1;black;1;1;Kwazulu Natal;male;17;Channel O;2025-11-18T00:47:18.000Z
1;black;1;1;Gauteng;male;41;Channel O;2025-11-18T00:47:09.000Z
1;black;1;1;Eastern Cape;male;67;SuperSport Blitz;2025-11-18T00:47:00.000Z
1;indian_asian;1;1;Kwazulu Natal;female;14;Channel O;2025-11-18T00:46:57.000Z
1;black;1;1;Eastern Cape;male;23;Channel O;2025-11-18T00:46:54.000Z
1;coloured;1;1;Gauteng;male;19;Cartoon Network;2025-11-18T00:46:53.000Z
1;white;1;1;Mpumalanga;male;26;Supersport Live Events;2025-11-18T00:46:52.000Z
1;coloured;1;1;Western Cape;male;36;ICC Cricket World Cup 2011;2025-11-18T00:46:50.000Z
1;black;1;1;Kwazulu Natal;male;43;Supersport Live Events;2025-11-18T00:46:50.000Z
1;None;1;1;Gauteng;male;43;ICC Cricket World Cup 2011;2025-11-18T00:46:48.000Z
1;None;1;1;None;None;0;ICC Cricket World Cup 2011;2025-11-18T00:46:44.000Z
1;black;1;1;Mpumalanga;male;24;Channel O;2025-11-18T00:46:42.000Z
1;white;1;1;Gauteng;male;39;Trace TV;2025-11-18T00:46:42.000Z
1;coloured;1;1;Western Cape;female;28;E! Entertainment;2025-11-18T00:46:38.000Z
1;black;1;1;Limpopo;male;47;CNN;2025-11-18T00:46:34.000Z
1;indian_asian;1;1;Limpopo;male;59;ICC Cricket World Cup 2011;2025-11-18T00:46:28.000Z
1;black;1;1;Mpumalanga;male;26;Channel O;2025-11-18T00:46:27.000Z
1;black;1;1;Gauteng;male;29;Channel O;2025-11-18T00:46:27.000Z
1;black;1;1;Gauteng;male;22;Channel O;2025-11-18T00:46:21.000Z
1;black;1;1;Gauteng;male;32;Channel O;2025-11-18T00:46:18.000Z
1;black;1;1;Mpumalanga;male;31;Supersport Live Events;2025-11-18T00:46:18.000Z
1;black;1;1;Gauteng;male;39;ICC Cricket World Cup 2011;2025-11-18T00:46:18.000Z
1;None;1;1;Gauteng;male;36;Cartoon Network;2025-11-18T00:46:18.000Z
1;coloured;1;1;Western Cape;male;54;ICC Cricket World Cup 2011;2025-11-18T00:46:14.000Z
1;black;1;1;Kwazulu Natal;male;40;Supersport Live Events;2025-11-18T00:46:12.000Z
1;indian_asian;1;1;Gauteng;male;25;ICC Cricket World Cup 2011;2025-11-18T00:46:06.000Z
1;black;1;1;Kwazulu Natal;male;28;ICC Cricket World Cup 2011;2025-11-18T00:46:02.000Z
1;coloured;1;1;Western Cape;male;38;Trace TV;2025-11-18T00:45:54.000Z
1;white;1;1;Free State;male;32;ICC Cricket World Cup 2011;2025-11-18T00:45:44.000Z
1;black;1;1;Gauteng;male;40;Supersport Live Events;2025-11-18T00:45:42.000Z
1;white;1;1;Gauteng;male;45;ICC Cricket World Cup 2011;2025-11-18T00:45:42.000Z
1;coloured;1;1;Western Cape;male;46;Supersport Live Events;2025-11-18T00:45:34.000Z
1;coloured;1;1;Western Cape;male;37;Trace TV;2025-11-18T00:45:33.000Z
1;coloured;1;1;Western Cape;male;32;Supersport Live Events;2025-11-18T00:45:32.000Z
1;indian_asian;1;1;Limpopo;male;33;Supersport Live Events;2025-11-18T00:45:20.000Z
1;coloured;1;1;Western Cape;male;38;E! Entertainment;2025-11-18T00:45:04.000Z
1;black;1;1;Kwazulu Natal;male;42;SawSee;2025-11-18T00:45:03.000Z
1;None;1;1;Limpopo;male;24;DStv Events 1;2025-11-18T00:45:00.000Z
1;coloured;1;1;Eastern Cape;male;18;Channel O;2025-11-18T00:45:00.000Z
1;black;1;1;Kwazulu Natal;male;26;Channel O;2025-11-18T00:44:57.000Z
1;None;1;1;None;None;0;Supersport Live Events;2025-11-18T00:44:56.000Z
1;None;1;1;Western Cape;male;24;Supersport Live Events;2025-11-18T00:44:54.000Z
1;white;1;1;Gauteng;male;28;Boomerang;2025-11-18T00:44:48.000Z
